Code Article;Libellé famille article;Fournisseur;Désignation courte article;Prix de vente Ht tarif|;Prix de vente Ttc tarif|;Prix de vente Ht tarif|BYMAL;Prix de vente Ttc tarif|BYMAL;Prix de vente Ht tarif|N;Prix de vente Ttc tarif|N;Prix de vente Ht tarif|NPRO;Prix de vente Ttc tarif|NPRO;Prix de vente Ht tarif|PHAR;Prix de vente Ttc tarif|PHAR;Prix de vente Ht tarif|ROBIN;Prix de vente Ttc tarif|ROBIN;Prix de vente Ht tarif|TP;Prix de vente Ttc tarif|TP;Prix de vente Ht tarif|TROPI;Prix de vente Ttc tarif|TROPI;Date_MAJ
COLEREM801120;COULEUR;ERAYB;ERAYBA EQUILIBRIUM Couleur 08/01 120 ml;5,99;6,50;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLEREM803120;COULEUR;ERAYB;ERAYBA EQUILIBRIUM Couleur 08/03 120 ml;5,99;6,50;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLEREM810120;COULEUR;ERAYB;ERAYBA EQUILIBRIUM Couleur 08/10 120 ml;5,99;6,50;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLEREM811120;COULEUR;ERAYB;ERAYBA EQUILIBRIUM Couleur 08/11 120 ml;5,99;6,50;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLEREM812120;COULEUR;ERAYB;ERAYBA EQUILIBRIUM Couleur 08/12 120 ml;5,99;6,50;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLEREM830120;COULEUR;ERAYB;ERAYBA EQUILIBRIUM Couleur 08/30 120 ml;5,99;6,50;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLEREM832120;COULEUR;ERAYB;ERAYBA EQUILIBRIUM Couleur 08/32 120 ml;5,99;6,50;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLEREM834120;COULEUR;ERAYB;ERAYBA EQUILIBRIUM Couleur 08/34 120 ml;5,99;6,50;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLEREM840120;COULEUR;ERAYB;ERAYBA EQUILIBRIUM Couleur 08/40 120 ml;5,99;6,50;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLEREM860120;COULEUR;ERAYB;ERAYBA EQUILIBRIUM Couleur 08/60 120 ml;5,99;6,50;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLEREM866120;COULEUR;ERAYB;ERAYBA EQUILIBRIUM Couleur 08/66 120 ml;5,99;6,50;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLEREM880120;COULEUR;ERAYB;ERAYBA EQUILIBRIUM Couleur 08/80 120 ml;5,99;6,50;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLEREM9/0120;COULEUR;ERAYB;ERAYBA EQUILIBRIUM Couleur 09/00 120 ml;5,99;6,50;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLEREM910120;COULEUR;ERAYB;ERAYBA EQUILIBRIUM Couleur 09/10 120 ml;5,99;6,50;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLEREM911120;COULEUR;ERAYB;ERAYBA EQUILIBRIUM Couleur 09/11 120 ml;5,99;6,50;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLEREM912120;COULEUR;ERAYB;ERAYBA EQUILIBRIUM Couleur 09/12 120 ml;5,99;6,50;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLEREM932120;COULEUR;ERAYB;ERAYBA EQUILIBRIUM Couleur 09/32 120 ml;5,99;6,50;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLEREM966120;COULEUR;ERAYB;ERAYBA EQUILIBRIUM Couleur 09/66 120 ml;5,99;6,50;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLEREMM10120;COULEUR;ERAYB;ERAYBA EQUILIBRIUM MIX Bleu 0/10 120 ml;5,99;6,50;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLEREMM20120;COULEUR;ERAYB;ERAYBA EQUILIBRIUM MIX Silver 0/20 120 ml;5,99;6,50;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLEREMM30120;COULEUR;ERAYB;ERAYBA EQUILIBRIUM MIX Dore 0/30 120 ml;5,99;6,50;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLEREMM40120;COULEUR;ERAYB;ERAYBA EQUILIBRIUM MIX Cuivre 0/40 120 ml;5,99;6,50;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLEREMM80120;COULEUR;ERAYB;ERAYBA EQUILIBRIUM MIX Violet 0/80 120 ml;5,99;6,50;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLEREMM90120;COULEUR;ERAYB;ERAYBA EQUILIBRIUM MIX Rouge 0/90 120 ml;5,99;6,50;0,00;0,00;0,00;0,00;6,91;7,50;0,00;0,00;0,00;0,00;11,06;12,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLEREQ1/0120;COULEUR;ERAYB;ERAYBA EQUILIBRIO Couleur 01/00 120 ml;5,16;5,60;0,00;0,00;0,00;0,00;5,71;6,20;0,00;0,00;0,00;0,00;9,59;10,40;0,00;0,00;2026-07-30T14:11:33.595Z
COLEREQJAU120;COULEUR;ERAYB;ERAYBA EQUILIBRIO Couleur 1 JAUNE 120 ml;7,90;8,57;0,00;0,00;0,00;0,00;8,76;9,50;0,00;0,00;0,00;0,00;14,65;15,90;0,00;0,00;2026-07-30T14:11:33.595Z
COLEREQVIO120;COULEUR;ERAYB;ERAYBA EQUILIBRIO Couleur VIOLET 120 ml;7,90;8,57;0,00;0,00;0,00;0,00;8,76;9,50;0,00;0,00;0,00;0,00;14,65;15,90;0,00;0,00;2026-07-30T14:11:33.595Z
COLERGAM01200;COULEUR;ERAYB;ERAYBA Equalizer Spray GAMMA G01 200ml;10,99;11,92;0,00;0,00;0,00;0,00;12,44;13,50;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLERGAM03200;COULEUR;ERAYB;ERAYBA Color Cleaner GAMMA G03 200ml;7,28;7,90;0,00;0,00;0,00;0,00;8,29;9,00;0,00;0,00;0,00;0,00;12,90;14,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLERGN500100;COULEUR;ERAYB;ERAYBA GAMMA NEXT 5/00 100 ml;5,16;5,60;0,00;0,00;0,00;0,00;5,71;6,20;0,00;0,00;0,00;0,00;9,59;10,40;0,00;0,00;2026-07-30T14:11:33.595Z
COLERMECHEEQM;COULEUR;ERAYB;ERAYBA NUANCIER EQUILIBRIUM;35,02;38,00;0,00;0,00;0,00;0,00;38,71;42,00;0,00;0,00;0,00;0,00;46,08;50,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLERMX0/9100;COULEUR;ERAYB;ERAYBA Gamma mix Couleur 00/90 100 ml;3,99;4,33;0,00;0,00;0,00;0,00;4,43;4,81;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRBELLA115;COULEUR;;HERMAN'S BELLA BLUE 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRBLANC115;COULEUR;;HERMAN'S BLANC TONER 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRBLOOD115;COULEUR;;HERMAN'S UV BLOODY MARY 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRCYNTH115;COULEUR;;HERMAN'S CYNTHIA CYCLAMEN 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRDAHLI115;COULEUR;;HERMAN'S BLACK DAHLIA 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRDAISY115;COULEUR;;HERMAN'S UV DAISY YELLOW;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRFELIC115;COULEUR;;HERMAN'S FELICIA FIRE 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRFIONA115;COULEUR;;HERMAN'S FIONA FIRE 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRGILDA115;COULEUR;;HERMAN'S GRANNY GILDA GREY 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRHAILE115;COULEUR;;HERMAN'S HAILLEY HAZEL BROW115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRLYDIA115;COULEUR;;HERMAN'S LYDIA LAVENDER 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRMAGGI115;COULEUR;;HERMAN'S MAGGIE DARK GREEN 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRMARGE115;COULEUR;;HERMAN'S MARGE BLUE 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRMATHI115;COULEUR;;HERMAN'S MATHILDA GREY 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRMECHECHT;COULEUR;;NUANCIER HERMAN'S COULEUR directe;19,90;21,59;0,00;0,00;0,00;0,00;22,12;24,00;0,00;0,00;0,00;0,00;27,65;30,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRMILEY115;COULEUR;;HERMAN'S MILEY MILK TEA BROWN 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHROLIVI115;COULEUR;;HERMAN'S UV OLIVIA GREEN 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRPASTY115;COULEUR;;HERMAN'S PATSY PURPLE 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRPEGGY115;COULEUR;;HERMAN'S UV PEGGY PINK 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRPOLLY115;COULEUR;;HERMAN'S UV POLLY PINK 115ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRROSEM115;COULEUR;;HERMAN'S ROSEMARY MAUVE 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRROSIE115;COULEUR;;HERMAN'S ROSIE GOLD 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRRUBYR115;COULEUR;;HERMAN'S RUBY RED 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRSCARL115;COULEUR;;HERMAN'S SCARLETT ROGUE RED 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRSTELA115;COULEUR;;HERMAN'S STELLA STEEL BLUE 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRSYLVI115;COULEUR;;HERMAN'S SYLVIA SILVER 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRTAMMY115;COULEUR;;HERMAN'S TAMMY TURQUOISE 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRTARAT115;COULEUR;;HERMAN'S UV TARA TANGERINE 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRTHELM115;COULEUR;;HERMAN'S THELMA TURQUOISE 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRVERON115;COULEUR;;HERMAN'S VERONICA WHITE 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLHRVICKY115;COULEUR;;HERMAN'S VICKY VIOLET 115 ML;12,99;14,09;0,00;0,00;0,00;0,00;14,75;16,00;0,00;0,00;0,00;0,00;20,28;22,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKL05/00100;COULEUR;KLERA;KLERAL MAGICOLOR 5 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKL1----100;COULEUR;KLERA;KLERAL MAGICOLOR 1 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKL10---100;COULEUR;KLERA;KLERAL MAGICOLOR 10 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKL10.1-100;COULEUR;KLERA;KLERAL MAGICOLOR 10.1 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKL12.1-100;COULEUR;KLERA;KLERAL MAGICOLOR 12.1 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKL2----100;COULEUR;KLERA;KLERAL MAGICOLOR 2 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKL3----100;COULEUR;KLERA;KLERAL MAGICOLOR 3 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKL4----100;COULEUR;KLERA;KLERAL MAGICOLOR 4 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKL4.26-100;COULEUR;KLERA;KLERAL MAGICOLOR 4.26 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKL5.1--100;COULEUR;KLERA;KLERAL MAGICOLOR 5.1 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKL5.2--100;COULEUR;KLERA;KLERAL MAGICOLOR 5.2 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKL5.3--100;COULEUR;KLERA;KLERAL MAGICOLOR 5.3 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKL6----100;COULEUR;KLERA;KLERAL MAGICOLOR 6 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKL6.0--100;COULEUR;KLERA;KLERAL MAGICOLOR 6.0 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKL6.35-100;COULEUR;KLERA;KLERAL MAGICOLOR 6.35 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKL7----100;COULEUR;KLERA;KLERAL MAGICOLOR 7 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKL7.0--100;COULEUR;KLERA;KLERAL MAGICOLOR 7.0 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKL7.1--100;COULEUR;KLERA;KLERAL MAGICOLOR 7.1 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKL7.77-100;COULEUR;KLERA;KLERAL MAGICOLOR 7.77 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKL77.44100;COULEUR;KLERA;KLERAL MAGICOLOR 77.44 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKL8----100;COULEUR;KLERA;KLERAL MAGICOLOR 8 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKL8.0--100;COULEUR;KLERA;KLERAL MAGICOLOR 8.0 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKL8.3--100;COULEUR;KLERA;KLERAL MAGICOLOR 8.3 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKL9----100;COULEUR;KLERA;KLERAL MAGICOLOR 9 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKL9.0--100;COULEUR;KLERA;KLERAL MAGICOLOR 9.0 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKL9.1--100;COULEUR;KLERA;KLERAL MAGICOLOR 9.1 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKLBRONZ100;COULEUR;KLERA;KLERAL MAGICOLOR BRONZE 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKLCAFE-100;COULEUR;KLERA;KLERAL MAGICOLOR CAFE 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKLCHOCO100;COULEUR;KLERA;KLERAL MAGICOLOR CHOCOLAT 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKLF1025100;COULEUR;KLERA;KLERAL MAGICRASY 10.25 en 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKLFB1--100;COULEUR;KLERA;KLERAL MAGICRASY BLEU LAVANDE B1 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKLFE1--100;COULEUR;KLERA;KLERAL MAGICRASY VIOLET ELECTRIC E1 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKLFE2--100;COULEUR;KLERA;KLERAL MAGICRASY MAGENTA ELECT E2 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKLFE3--100;COULEUR;KLERA;KLERAL CORAIL ROUGE ELECTRIC E3 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKLFG1--100;COULEUR;KLERA;KLERAL MAGICRASY VERT GAZON G1 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKLFM2--100;COULEUR;KLERA;KLERAL AIGUE MARINE METALIC M2 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKLFM4--100;COULEUR;KLERA;KLERAL AMETHISTE METALIC M4 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKLFP1--100;COULEUR;KLERA;KLERAL MAGICRASY ROSE P1 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKLFSILV100;COULEUR;KLERA;KLERAL MAGICRASY CS GRIS SILVER 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKLMAGTB100;COULEUR;KLERA;KLERAL MAGITOUCH BLOND 100 ML;7,90;8,57;0,00;0,00;0,00;0,00;8,77;9,51;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKLMAGTC100;COULEUR;KLERA;KLERAL MAGITOUCH CHATAIN 100 ML;7,90;8,57;0,00;0,00;0,00;0,00;8,77;9,51;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKLMAGTM100;COULEUR;KLERA;KLERAL MAGITOUCH BRUN 100 ML;7,90;8,57;0,00;0,00;0,00;0,00;8,77;9,51;0,00;0,00;0,00;0,00;11,98;13,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKLMAGTN100;COULEUR;KLERA;KLERAL MAGITOUCH NOIRE 100 ML;8,50;9,22;0,00;0,00;0,00;0,00;8,77;9,51;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKLNOISE100;COULEUR;KLERA;KLERAL MAGICOLOR NOISETTE 100 ml;3,23;3,50;0,00;0,00;0,00;0,00;3,69;4,00;0,00;0,00;0,00;0,00;6,45;7,00;0,00;0,00;2026-07-30T14:11:33.595Z
COLKLSP128300;COULEUR;KLERA;KLERAL SPACE BLONDE COLOR 12.8 PRL 300 ml;34,80;37,76;0,00;0,00;0,00;0,00;38,71;42,00;0,00;0,00;0,00;0,00;50,69;55,00;0,00;0,00;2026-07-30T14:11:33.595Z
